# capture_start_utc=2026-08-29T17:33:14Z
[[DEBUG]] Starting [[SENSOR TASK]]
[SELFTEST] compensate: T=150 (exp 150)  P=69964 (exp 69964)  -> PASS
#BMP180 v1 fw=1.4.0 temp_ms=1000
[[DEBUG]] BMP180 registered on /dev/bmp180-0
S 94745779 298 101661 2
S 94756778 298 101653 2
S 94767777 298 101655 2
S 94778777 298 101661 2
S 94789776 298 101650 2
S 94800775 298 101652 2
S 94811774 298 101661 2
S 94822774 298 101661 2
S 94833773 298 101658 2
S 94844772 298 101660 2
S 94855772 298 101660 2
S 94866771 298 101662 2
S 94877770 298 101658 2
S 94888770 298 101657 2
S 94899769 298 101658 2
S 94910768 298 101658 2
S 94921768 298 101658 2
S 94932767 298 101662 2
S 94943766 298 101658 2
S 94954766 298 101658 2
S 94965765 298 101656 2
S 94976764 298 101657 2
S 94987763 298 101660 2
S 94998763 298 101659 2
S 95009762 298 101656 2
S 95020761 298 101650 2
S 95031761 298 101656 2
S 95042760 298 101659 2
S 95053759 298 101659 2
S 95064759 298 101657 2
S 95075758 298 101661 2
S 95086757 298 101654 2
S 95097757 298 101651 2
S 95108756 298 101654 2
S 95119755 298 101654 2
S 95130755 298 101655 2
S 95141754 298 101658 2
S 95152753 298 101660 2
S 95163752 298 101658 2
S 95174752 298 101660 2
S 95185751 298 101659 2
S 95196750 298 101664 2
S 95207750 298 101657 2
S 95218749 298 101661 2
S 95229748 298 101661 2
S 95240748 298 101659 2
S 95251747 298 101663 2
S 95262746 298 101659 2
S 95273746 298 101656 2
S 95284745 298 101661 2
S 95295744 298 101655 2
S 95306744 298 101652 2
S 95317743 298 101658 2
S 95328742 298 101658 2
S 95339741 298 101659 2
S 95350741 298 101656 2
S 95361740 298 101660 2
S 95372739 298 101659 2
S 95383739 298 101661 2
S 95394738 298 101662 2
S 95405737 298 101658 2
S 95416737 298 101662 2
S 95427736 298 101661 2
S 95438735 298 101664 2
S 95449735 298 101656 2
S 95460734 298 101662 2
S 95471733 298 101661 2
S 95482733 298 101664 2
S 95493732 298 101664 2
S 95504731 298 101660 2
S 95515730 298 101662 2
S 95526730 298 101661 2
S 95537729 298 101661 2
S 95548728 298 101661 2
S 95559728 298 101658 2
S 95570727 298 101655 2
S 95581726 298 101663 2
S 95592726 298 101663 2
S 95603725 298 101666 2
S 95614724 298 101661 2
S 95625724 298 101662 2
S 95636723 298 101661 2
S 95647722 298 101658 2
S 95663721 298 101654 2
S 95674721 298 101658 2
S 95685720 298 101663 2
S 95696719 298 101657 2
S 95707718 298 101654 2
S 95718718 298 101658 2
S 95729717 298 101658 2
S 95740716 298 101652 2
S 95751716 298 101655 2
S 95762715 298 101658 2
S 95773714 298 101658 2
S 95784714 298 101655 2
S 95795713 298 101655 2
S 95806712 298 101652 2
S 95817712 298 101651 2
S 95828711 298 101653 2
S 95839710 298 101658 2
S 95850710 298 101661 2
S 95861709 298 101659 2
S 95872708 298 101660 2
S 95883707 298 101657 2
S 95894707 298 101655 2
S 95905706 298 101656 2
S 95916705 298 101658 2
S 95927705 298 101654 2
S 95938704 298 101657 2
S 95949703 298 101658 2
S 95960703 298 101658 2
S 95971702 298 101656 2
S 95982701 298 101655 2
S 95993701 298 101657 2
S 96004700 298 101653 2
S 96015699 298 101658 2
S 96026699 298 101658 2
S 96037698 298 101656 2
S 96048697 298 101658 2
S 96059696 298 101654 2
S 96070696 298 101655 2
S 96081695 298 101659 2
S 96092694 298 101653 2
S 96103694 298 101657 2
S 96114693 298 101654 2
S 96125692 298 101654 2
S 96136692 298 101655 2
S 96147691 298 101656 2
S 96158690 298 101658 2
S 96169690 298 101659 2
S 96180689 298 101661 2
S 96191688 298 101652 2
S 96202688 298 101652 2
S 96213687 298 101655 2
S 96224686 298 101652 2
S 96235685 298 101654 2
S 96246685 298 101650 2
S 96257684 298 101655 2
S 96268683 298 101656 2
S 96279683 298 101658 2
S 96290682 298 101658 2
S 96301681 298 101649 2
S 96312681 298 101651 2
S 96323680 298 101657 2
S 96334679 298 101657 2
S 96345679 298 101656 2
S 96356678 298 101657 2
S 96367677 298 101659 2
S 96378677 298 101658 2
S 96389676 298 101652 2
S 96400675 298 101651 2
S 96411674 298 101656 2
S 96422674 298 101655 2
S 96433673 298 101658 2
S 96444672 298 101654 2
S 96455672 298 101651 2
S 96466671 298 101655 2
S 96477670 298 101652 2
S 96488670 298 101654 2
S 96499669 298 101652 2
S 96510668 298 101654 2
S 96521668 298 101658 2
S 96532667 298 101651 2
S 96543666 298 101652 2
S 96554666 298 101657 2
S 96565665 298 101657 2
S 96576664 298 101660 2
S 96587663 298 101656 2
S 96598663 298 101658 2
S 96609662 298 101652 2
S 96620661 298 101655 2
S 96631661 298 101656 2
S 96642660 298 101657 2
S 96653659 298 101654 2
S 96669658 298 101656 2
S 96680658 298 101661 2
S 96691657 298 101658 2
S 96702656 298 101660 2
S 96713656 298 101659 2
S 96724655 298 101657 2
S 96735654 298 101661 2
S 96746654 298 101658 2
S 96757653 298 101654 2
S 96768652 298 101655 2
S 96779651 298 101656 2
S 96790651 298 101658 2
S 96801650 298 101662 2
S 96812649 298 101662 2
S 96823649 298 101663 2
S 96834648 298 101660 2
S 96845647 298 101661 2
S 96856647 298 101662 2
S 96867646 298 101658 2
S 96878645 298 101658 2
S 96889645 298 101661 2
S 96900644 298 101661 2
S 96911643 298 101658 2
S 96922643 298 101664 2
S 96933642 298 101661 2
S 96944641 298 101663 2
S 96955640 298 101658 2
S 96966640 298 101660 2
S 96977639 298 101661 2
S 96988638 298 101662 2
S 96999638 298 101655 2
S 97010637 298 101657 2
S 97021636 298 101658 2
S 97032636 298 101657 2
S 97043635 298 101661 2
S 97054634 298 101666 2
S 97065634 298 101661 2
S 97076633 298 101661 2
S 97087632 298 101661 2
S 97098632 298 101661 2
S 97109631 298 101659 2
S 97120630 298 101660 2
S 97131629 298 101659 2
S 97142629 298 101658 2
S 97153628 298 101663 2
S 97164627 298 101661 2
S 97175627 298 101662 2
S 97186626 298 101660 2
S 97197625 298 101661 2
S 97208625 298 101656 2
S 97219624 298 101658 2
S 97230623 298 101662 2
S 97241623 298 101659 2
S 97252622 298 101665 2
S 97263621 298 101662 2
S 97274621 298 101664 2
S 97285620 298 101666 2
S 97296619 298 101663 2
S 97307618 298 101657 2
S 97318618 298 101661 2
S 97329617 298 101661 2
S 97340616 298 101661 2
S 97351616 298 101658 2
S 97362615 298 101658 2
S 97373614 298 101660 2
S 97384614 298 101659 2
S 97395613 298 101661 2
S 97406612 298 101661 2
S 97417612 298 101661 2
S 97428611 298 101665 2
S 97439610 298 101662 2
S 97450610 298 101660 2
S 97461609 298 101659 2
S 97472608 298 101661 2
S 97483607 298 101664 2
S 97494607 298 101663 2
S 97505606 298 101663 2
S 97516605 298 101664 2
S 97527605 298 101661 2
S 97538604 298 101664 2
S 97549603 298 101661 2
S 97560603 298 101663 2
S 97571602 298 101660 2
S 97582601 298 101661 2
S 97593601 298 101665 2
S 97604600 298 101658 2
S 97615599 298 101666 2
S 97626599 298 101661 2
S 97637598 298 101661 2
S 97648597 298 101663 2
S 97659596 298 101661 2
S 97675595 298 101659 2
S 97686595 298 101658 2
S 97697594 298 101656 2
S 97708593 298 101658 2
S 97719593 298 101660 2
S 97730592 298 101658 2
S 97741591 298 101654 2
S 97752591 298 101663 2
S 97763590 298 101658 2
S 97774589 298 101655 2
S 97785589 298 101655 2
S 97796588 298 101654 2
S 97807587 298 101656 2
S 97818587 298 101659 2
S 97829586 298 101659 2
S 97840585 298 101663 2
S 97851584 298 101660 2
S 97862584 298 101654 2
S 97873583 298 101654 2
S 97884582 298 101659 2
S 97895582 298 101657 2
S 97906581 298 101657 2
S 97917580 298 101661 2
S 97928580 298 101660 2
S 97939579 298 101656 2
S 97950578 298 101657 2
S 97961578 298 101656 2
S 97972577 298 101656 2
S 97983576 298 101658 2
S 97994576 298 101657 2
S 98005575 298 101660 2
S 98016574 298 101660 2
S 98027573 298 101651 2
S 98038573 298 101659 2
S 98049572 298 101657 2
S 98060571 298 101657 2
S 98071571 298 101658 2
S 98082570 298 101654 2
S 98093569 298 101652 2
S 98104569 298 101657 2
S 98115568 298 101659 2
S 98126567 298 101660 2
S 98137567 298 101657 2
S 98148566 298 101659 2
S 98159565 298 101652 2
S 98170565 298 101657 2
S 98181564 298 101660 2
S 98192563 298 101666 2
S 98203562 298 101660 2
S 98214562 298 101657 2
S 98225561 298 101661 2
S 98236560 298 101656 2
S 98247560 298 101658 2
S 98258559 298 101658 2
S 98269558 298 101661 2
S 98280558 298 101660 2
S 98291557 298 101656 2
S 98302556 298 101658 2
S 98313556 298 101657 2
S 98324555 298 101657 2
S 98335554 298 101658 2
S 98346554 298 101658 2
S 98357553 298 101659 2
S 98368552 298 101660 2
S 98379551 298 101660 2
S 98390551 298 101658 2
S 98401550 298 101655 2
S 98412549 298 101653 2
S 98423549 298 101655 2
S 98434548 298 101658 2
S 98445547 298 101659 2
S 98456547 298 101658 2
S 98467546 298 101655 2
S 98478545 298 101656 2
S 98489545 298 101657 2
S 98500544 298 101660 2
S 98511543 298 101649 2
S 98522543 298 101654 2
S 98533542 298 101654 2
S 98544541 298 101650 2
S 98555540 298 101657 2
S 98566540 298 101657 2
S 98577539 298 101656 2
S 98588538 298 101658 2
S 98599538 298 101654 2
S 98610537 298 101653 2
S 98621536 298 101654 2
S 98632536 298 101652 2
S 98643535 298 101654 2
S 98654534 298 101654 2
S 98665534 298 101660 2
S 98681533 297 101658 2
S 98692532 297 101654 2
S 98703531 297 101659 2
S 98714531 297 101654 2
S 98725530 297 101653 2
S 98736529 297 101651 2
S 98747528 297 101656 2
S 98758528 297 101653 2
S 98769527 297 101660 2
S 98780526 297 101654 2
S 98791526 297 101654 2
S 98802525 297 101654 2
S 98813524 297 101654 2
S 98824524 297 101656 2
S 98835523 297 101651 2
S 98846522 297 101654 2
S 98857522 297 101651 2
S 98868521 297 101660 2
S 98879520 297 101653 2
S 98890520 297 101650 2
S 98901519 297 101648 2
S 98912518 297 101654 2
S 98923517 297 101655 2
S 98934517 297 101654 2
S 98945516 297 101654 2
S 98956515 297 101650 2
S 98967515 297 101655 2
S 98978514 297 101653 2
S 98989513 297 101653 2
S 99000513 297 101654 2
S 99011512 297 101651 2
S 99022511 297 101652 2
S 99033511 297 101649 2
S 99044510 297 101653 2
S 99055509 297 101654 2
S 99066509 297 101653 2
S 99077508 297 101651 2
S 99088507 297 101653 2
S 99099506 297 101651 2
S 99110506 297 101654 2
S 99121505 297 101654 2
S 99132504 297 101655 2
S 99143504 297 101654 2
S 99154503 297 101654 2
S 99165502 297 101652 2
S 99176502 297 101655 2
S 99187501 297 101654 2
S 99198500 297 101652 2
S 99209500 297 101652 2
S 99220499 297 101653 2
S 99231498 297 101653 2
S 99242498 297 101654 2
S 99253497 297 101652 2
S 99264496 297 101654 2
S 99275495 297 101652 2
S 99286495 297 101654 2
S 99297494 297 101654 2
S 99308493 297 101654 2
S 99319493 297 101651 2
S 99330492 297 101651 2
S 99341491 297 101651 2
S 99352491 297 101654 2
S 99363490 297 101651 2
S 99374489 297 101653 2
S 99385489 297 101652 2
S 99396488 297 101651 2
S 99407487 297 101652 2
S 99418487 297 101651 2
S 99429486 297 101650 2
S 99440485 297 101651 2
S 99451484 297 101647 2
S 99462484 297 101651 2
S 99473483 297 101651 2
S 99484482 297 101648 2
S 99495482 297 101648 2
S 99506481 297 101653 2
S 99517480 297 101653 2
S 99528480 297 101650 2
S 99539479 297 101652 2
S 99550478 297 101652 2
S 99561478 297 101654 2
S 99572477 297 101652 2
S 99583476 297 101654 2
S 99594476 297 101650 2
S 99605475 297 101651 2
S 99616474 297 101651 2
S 99627473 297 101653 2
S 99638473 297 101652 2
S 99649472 297 101652 2
S 99660471 297 101654 2
S 99671471 297 101651 2
S 99687470 297 101654 2
S 99698469 297 101655 2
S 99709468 297 101656 2
S 99720468 297 101656 2
S 99731467 297 101655 2
S 99742466 297 101655 2
S 99753466 297 101650 2
S 99764465 297 101651 2
S 99775464 297 101648 2
S 99786464 297 101651 2
S 99797463 297 101649 2
S 99808462 297 101655 2
S 99819461 297 101653 2
S 99830461 297 101655 2
S 99841460 297 101651 2
S 99852459 297 101650 2
S 99863459 297 101651 2
S 99874458 297 101653 2
S 99885457 297 101654 2
S 99896457 297 101653 2
S 99907456 297 101657 2
S 99918455 297 101656 2
S 99929455 297 101651 2
S 99940454 297 101648 2
S 99951453 297 101654 2
S 99962453 297 101648 2
S 99973452 297 101650 2
S 99984451 297 101653 2
S 99995450 297 101660 2
S 100006450 297 101655 2
S 100017449 297 101654 2
S 100028448 297 101649 2
S 100039448 297 101650 2
S 100050447 297 101653 2
S 100061446 297 101653 2
S 100072446 297 101652 2
S 100083445 297 101648 2
S 100094444 297 101654 2
S 100105444 297 101658 2
S 100116443 297 101651 2
S 100127442 297 101654 2
S 100138442 297 101654 2
S 100149441 297 101655 2
S 100160440 297 101657 2
S 100171439 297 101656 2
S 100182439 297 101654 2
S 100193438 297 101654 2
S 100204437 297 101654 2
S 100215437 297 101651 2
S 100226436 297 101652 2
S 100237435 297 101654 2
S 100248435 297 101656 2
S 100259434 297 101655 2
S 100270433 297 101652 2
S 100281433 297 101651 2
S 100292432 297 101654 2
S 100303431 297 101654 2
S 100314431 297 101654 2
S 100325430 297 101654 2
S 100336429 297 101652 2
S 100347428 297 101649 2
S 100358428 297 101655 2
S 100369427 297 101660 2
S 100380426 297 101651 2
S 100391426 297 101651 2
S 100402425 297 101652 2
S 100413424 297 101651 2
S 100424424 297 101651 2
S 100435423 297 101658 2
S 100446422 297 101652 2
S 100457422 297 101658 2
S 100468421 297 101659 2
S 100479420 297 101654 2
S 100490420 297 101657 2
S 100501419 297 101656 2
S 100512418 297 101657 2
S 100523417 297 101652 2
S 100534417 297 101654 2
S 100545416 297 101653 2
S 100556415 297 101656 2
S 100567415 297 101657 2
S 100578414 297 101656 2
S 100589413 297 101657 2
S 100600413 297 101659 2
S 100611412 297 101655 2
S 100622411 297 101655 2
S 100633411 297 101658 2
S 100644410 297 101654 2
S 100655409 297 101654 2
S 100666409 297 101655 2
S 100677408 297 101650 2
S 100693407 297 101660 2
S 100704406 297 101660 2
S 100715405 297 101663 2
S 100726405 297 101660 2
S 100737404 297 101659 2
S 100748403 297 101658 2
S 100759403 297 101660 2
S 100770402 297 101655 2
S 100781401 297 101651 2
S 100792401 297 101653 2
S 100803400 297 101652 2
S 100814399 297 101651 2
S 100825399 297 101654 2
S 100836398 297 101657 2
S 100847397 297 101655 2
S 100858397 297 101657 2
S 100869396 297 101653 2
S 100880395 297 101656 2
S 100891394 297 101653 2
S 100902394 297 101654 2
S 100913393 297 101654 2
S 100924392 297 101654 2
S 100935392 297 101655 2
S 100946391 297 101654 2
S 100957390 297 101649 2
S 100968390 297 101657 2
S 100979389 297 101652 2
S 100990388 297 101657 2
S 101001388 297 101657 2
S 101012387 297 101652 2
S 101023386 297 101653 2
S 101034386 297 101652 2
S 101045385 297 101653 2
S 101056384 297 101652 2
S 101067383 297 101654 2
S 101078383 297 101655 2
S 101089382 297 101654 2
S 101100381 297 101654 2
S 101111381 297 101654 2
S 101122380 297 101651 2
S 101133379 297 101654 2
S 101144379 297 101652 2
S 101155378 297 101651 2
S 101166377 297 101651 2
S 101177377 297 101651 2
S 101188376 297 101654 2
S 101199375 297 101655 2
S 101210375 297 101656 2
S 101221374 297 101651 2
S 101232373 297 101652 2
S 101243372 297 101653 2
S 101254372 297 101655 2
S 101265371 297 101658 2
S 101276370 297 101652 2
S 101287370 297 101654 2
S 101298369 297 101659 2
S 101309368 297 101654 2
S 101320368 297 101655 2
S 101331367 297 101654 2
S 101342366 297 101657 2
S 101353366 297 101654 2
S 101364365 297 101657 2
S 101375364 297 101654 2
S 101386364 297 101651 2
S 101397363 297 101654 2
S 101408362 297 101654 2
S 101419361 297 101649 2
S 101430361 297 101652 2
S 101441360 297 101651 2
S 101452359 297 101651 2
S 101463359 297 101654 2
S 101474358 297 101654 2
S 101485357 297 101653 2
S 101496357 297 101656 2
S 101507356 297 101660 2
S 101518355 297 101657 2
S 101529355 297 101657 2
S 101540354 297 101660 2
S 101551353 297 101655 2
S 101562353 297 101660 2
S 101573352 297 101652 2
S 101584351 297 101658 2
S 101595350 297 101655 2
S 101606350 297 101653 2
S 101617349 297 101652 2
S 101628348 297 101657 2
S 101639348 297 101657 2
S 101650347 297 101654 2
S 101661346 297 101654 2
S 101672346 297 101656 2
S 101683345 297 101654 2
S 101699344 297 101654 2
S 101710343 297 101657 2
S 101721343 297 101657 2
S 101732342 297 101653 2
S 101743341 297 101652 2
S 101754341 297 101651 2
S 101765340 297 101651 2
S 101776339 297 101659 2
S 101787338 297 101654 2
S 101798338 297 101655 2
S 101809337 297 101656 2
S 101820336 297 101654 2
S 101831336 297 101654 2
S 101842335 297 101655 2
S 101853334 297 101651 2
S 101864334 297 101656 2
S 101875333 297 101656 2
S 101886332 297 101654 2
S 101897332 297 101657 2
S 101908331 297 101657 2
S 101919330 297 101652 2
S 101930330 297 101651 2
S 101941329 297 101651 2
S 101952328 297 101653 2
S 101963327 297 101650 2
S 101974327 297 101653 2
S 101985326 297 101652 2
S 101996325 297 101660 2
S 102007325 297 101652 2
S 102018324 297 101655 2
S 102029323 297 101650 2
S 102040323 297 101651 2
S 102051322 297 101648 2
S 102062321 297 101652 2
S 102073321 297 101651 2
S 102084320 297 101654 2
S 102095319 297 101650 2
S 102106319 297 101651 2
S 102117318 297 101653 2
S 102128317 297 101653 2
S 102139316 297 101651 2
S 102150316 297 101651 2
S 102161315 297 101653 2
S 102172314 297 101648 2
S 102183314 297 101648 2
S 102194313 297 101651 2
S 102205312 297 101651 2
S 102216312 297 101650 2
S 102227311 297 101654 2
S 102238310 297 101662 2
S 102249310 297 101655 2
S 102260309 297 101655 2
S 102271308 297 101651 2
S 102282308 297 101652 2
S 102293307 297 101656 2
S 102304306 297 101651 2
S 102315305 297 101654 2
S 102326305 297 101649 2
S 102337304 297 101650 2
S 102348303 297 101649 2
S 102359303 297 101651 2
S 102370302 297 101651 2
S 102381301 297 101654 2
S 102392301 297 101654 2
S 102403300 297 101653 2
S 102414299 297 101656 2
S 102425299 297 101654 2
S 102436298 297 101658 2
S 102447297 297 101653 2
S 102458297 297 101653 2
S 102469296 297 101654 2
S 102480295 297 101650 2
S 102491294 297 101653 2
S 102502294 297 101653 2
S 102513293 297 101656 2
S 102524292 297 101650 2
S 102535292 297 101654 2
S 102546291 297 101651 2
S 102557290 297 101654 2
S 102568290 297 101654 2
S 102579289 297 101651 2
S 102590288 297 101652 2
S 102601288 297 101652 2
S 102612287 297 101649 2
S 102623286 297 101650 2
S 102634286 297 101655 2
S 102645285 297 101654 2
S 102656284 297 101654 2
S 102667283 297 101651 2
S 102678283 297 101659 2
S 102689282 297 101657 2
S 102705281 297 101666 2
S 102716280 297 101657 2
S 102727280 297 101657 2
S 102738279 297 101660 2
S 102749278 297 101655 2
S 102760278 297 101661 2
S 102771277 297 101660 2
S 102782276 297 101660 2
S 102793276 297 101657 2
S 102804275 297 101660 2
S 102815274 297 101659 2
S 102826274 297 101654 2
S 102837273 297 101655 2
S 102848272 297 101660 2
S 102859271 297 101654 2
S 102870271 297 101657 2
S 102881270 297 101656 2
S 102892269 297 101658 2
S 102903269 297 101662 2
S 102914268 297 101660 2
S 102925267 297 101658 2
S 102936267 297 101657 2
S 102947266 297 101659 2
S 102958265 297 101650 2
S 102969265 297 101650 2
S 102980264 297 101652 2
S 102991263 297 101655 2
S 103002263 297 101660 2
S 103013262 297 101657 2
S 103024261 297 101661 2
S 103035260 297 101660 2
S 103046260 297 101657 2
S 103057259 297 101656 2
S 103068258 297 101657 2
S 103079258 297 101656 2
S 103090257 297 101653 2
S 103101256 297 101655 2
S 103112256 297 101656 2
S 103123255 297 101651 2
S 103134254 297 101650 2
S 103145254 297 101651 2
S 103156253 297 101654 2
S 103167252 297 101651 2
S 103178252 297 101657 2
S 103189251 297 101657 2
S 103200250 297 101654 2
S 103211249 297 101655 2
S 103222249 297 101655 2
S 103233248 297 101657 2
S 103244247 297 101661 2
S 103255247 297 101658 2
S 103266246 297 101661 2
S 103277245 297 101657 2
S 103288245 297 101658 2
S 103299244 297 101656 2
S 103310243 297 101657 2
S 103321243 297 101652 2
S 103332242 297 101657 2
S 103343241 297 101657 2
S 103354241 297 101656 2
S 103365240 297 101658 2
S 103376239 297 101656 2
S 103387238 297 101656 2
S 103398238 297 101660 2
S 103409237 297 101666 2
S 103420236 297 101660 2
S 103431236 297 101654 2
S 103442235 297 101659 2
S 103453234 297 101658 2
S 103464234 297 101659 2
S 103475233 297 101657 2
S 103486232 297 101660 2
S 103497232 297 101662 2
S 103508231 297 101655 2
S 103519230 297 101660 2
S 103530230 297 101661 2
S 103541229 297 101652 2
